"Time","Value"
"2019-10-03 01:45:00",2.62481868026203
"2019-10-03 01:50:00",2.62466633160106
"2019-10-03 01:55:00",2.62451350976613
"2019-10-03 02:00:00",2.62437101969041
"2019-10-03 02:05:00",2.62408692282506
"2019-10-03 02:10:00",2.62395514223201
"2019-10-03 02:15:00",2.62368162591913
"2019-10-03 02:20:00",2.62344119901206
"2019-10-03 02:25:00",2.62327180920795
"2019-10-03 02:30:00",2.62293223384389
"2019-10-03 02:35:00",2.62266066115751
"2019-10-03 02:40:00",2.62231538795003
"2019-10-03 02:45:00",2.62204630877418
"2019-10-03 02:50:00",2.6217943107221
"2019-10-03 02:55:00",2.62150990492086
"2019-10-03 03:00:00",2.62117218487975
"2019-10-03 03:05:00",2.62072757663861
"2019-10-03 03:10:00",2.62044530762003
"2019-10-03 03:15:00",2.62012035188961
"2019-10-03 03:20:00",2.61980887104218
"2019-10-03 03:25:00",2.61940920778241
"2019-10-03 03:30:00",2.61915337573134
"2019-10-03 03:35:00",2.61878556070401
"2019-10-03 03:40:00",2.61836440600886
"2019-10-03 03:45:00",2.61795411236863
"2019-10-03 03:50:00",2.61741829894728
"2019-10-03 03:55:00",2.61706784002389
"2019-10-03 04:00:00",2.61670157077504
"2019-10-03 04:05:00",2.61632943895722
"2019-10-03 04:10:00",2.61590817585479
"2019-10-03 04:15:00",2.61555555419914
"2019-10-03 04:20:00",2.6152899395105
"2019-10-03 04:25:00",2.6149320260324
"2019-10-03 04:30:00",2.6146006569832
"2019-10-03 04:35:00",2.61442018969533
"2019-10-03 04:40:00",2.61423965644516
"2019-10-03 04:45:00",2.61405889408045
"2019-10-03 04:50:00",2.61386761637725
"2019-10-03 04:55:00",2.61364340668122
"2019-10-03 05:00:00",2.61344730821651
"2019-10-03 05:05:00",2.61331509988403
"2019-10-03 05:10:00",2.61318452423495
"2019-10-03 05:15:00",2.61311822012135
"2019-10-03 05:20:00",2.61310713035963
"2019-10-03 05:25:00",2.612944083642
"2019-10-03 05:30:00",2.61286853012066
"2019-10-03 05:35:00",2.61280214085548
"2019-10-03 05:40:00",2.61276811063671
"2019-10-03 05:45:00",2.61271352253113
"2019-10-03 05:50:00",2.61273962670764
"2019-10-03 05:55:00",2.61267510094186
"2019-10-03 06:00:00",2.61261489885823
"2019-10-03 06:05:00",2.61264227926967
"2019-10-03 06:10:00",2.61265421041516
"2019-10-03 06:15:00",2.61265689721642
"2019-10-03 06:20:00",2.61262582643306
"2019-10-03 06:25:00",2.61258932636356
"2019-10-03 06:30:00",2.61258824146251
"2019-10-03 06:35:00",2.61258240865748
"2019-10-03 06:40:00",2.61258806364689
"2019-10-03 06:45:00",2.61258206777662
"2019-10-03 06:50:00",2.61262003892196
"2019-10-03 06:55:00",2.61263695961253
"2019-10-03 07:00:00",2.61264234183216
"2019-10-03 07:05:00",2.61264776108243
"2019-10-03 07:10:00",2.61269698341271
"2019-10-03 07:15:00",2.61272975942757
